unique_transaction_id,account_title,recipient_name,recipient_city_name,recipient_county_name,recipient_zip,recipient_type,action_type,agency_code,fed_funding_amount,non_fed_funding_amount,total_funding_amount,obligation_action_date,starting_date,ending_date,principal_place_state,principal_place_cc,principal_place_zip,agency_name,project_description,receip_addr1,receip_addr2,face_loan_guran,orig_sub_guran,recip_cat_type,maj_agency_cat,recipient_country_code,serialid
66afce9f60c54bff867a8a976628f15c,"Research, Development, Test and Evaluation, Navy",MISCELLANEOUS FOREIGN CONTRACT,,,,25: All other,A: New assistance action,1700: DEPT OF THE NAVY,5000.0,0.0,5000.0,2010-04-20,2010-05-03,2010-05-07,ETHIOPIA,,000000000,DEPT OF THE NAVY,AFRICAN SCHOOL ON NANOSCIENCE FOR SOLAR ENERGY CONVERSION,,,0.0,0.0,o: Other,9700: DEPT OF DEFENSE,ETH,310480
e7fc15c53937724a328ee1d10e17d903,"Energy Efficiency and Renewable Energy, Recovery Act","PORTLAND, CITY OF",PORTLAND,MULTNOMAH,972041986,02: City or township government,"C: Revision (any change in Federal Government's financial obligation or contingent liability in existing assistance transaction amount of the change in funding; or any change in Recipient Name, Recipient Address, Project Period or Project Scope)","8900: ENERGY, DEPARTMENT OF",0.0,802.0,802.0,2010-04-08,2010-01-07,2012-06-30,OREGON,PORTLAND,972060600,"ENERGY, DEPARTMENT OF",TAS::89 0331::TAS RECOVERY    RECOVERY ACT:  NEIGHBORHOOD SOLAR INITIATIVE,1221 SW 4 AVE RM 340,,0.0,0.0,g: Government,"8900: ENERGY, DEPARTMENT OF",,310499
9c298794339ea5888ee125d4f3a1347a,"Energy Efficiency and Renewable Energy, Recovery Act",GREENVILLE RANCHERIA,GREENVILLE,Plumas,959470279,11: Indian tribe,A: New assistance action,"8900: ENERGY, DEPARTMENT OF",25000.0,0.0,25000.0,2009-12-14,2009-12-14,2012-12-13,CALIFORNIA,GREENVILLE,959470001,"ENERGY, DEPARTMENT OF",TAS::89 0331::TAS RECOVERY    RECOVERY ACT: GREENVILLE HEALTH CLINIC SOLAR ELECTRIC SYSTEM,410 MAIN ST,,0.0,0.0,n: Non-Profit Organization,"8900: ENERGY, DEPARTMENT OF",,310549
e5211447d0a8512d8fe20f7a0b3be2cd,"Science, Recovery Act",LUMINIT LLC,TORRANCE,Los Angeles,905011526,23: Small business,"C: Revision (any change in Federal Government's financial obligation or contingent liability in existing assistance transaction amount of the change in funding; or any change in Recipient Name, Recipient Address, Project Period or Project Scope)","8900: ENERGY, DEPARTMENT OF",999986.0,0.0,999986.0,2010-09-29,2010-02-09,2012-08-31,CALIFORNIA,TORRANCE (CCD),905010099,"ENERGY, DEPARTMENT OF",TAS::89 0227::TAS RECOVERY; NEW PHASE I SBIR: RECOVERY ACT; TITLE: RECOVERY ACT - SOLAR PHOTOVOLTAIC HOLOGRAPHIC COGENERATION SYSTEM; PI: KEVIN YU,1850 W 205TH ST,,0.0,0.0,f: For-Profit Organization,"8900: ENERGY, DEPARTMENT OF",,311364
2642e4a1c64cf8da1586e9b7a7b33636,Energy Efficiency and Renewable Energy,"LELAND STANFORD JUNIOR UNIVERSITY, THE",STANFORD,Santa Clara,943050000,20: Private higher education,"C: Revision (any change in Federal Government's financial obligation or contingent liability in existing assistance transaction amount of the change in funding; or any change in Recipient Name, Recipient Address, Project Period or Project Scope)","8900: ENERGY, DEPARTMENT OF",74743.0,0.0,74743.0,2010-08-20,2008-03-07,2012-01-31,CALIFORNIA,STANFORD,943054100,"ENERGY, DEPARTMENT OF",CULN (GA) SE2 (CIGS) NANOWIRE SOLAR CELLS,450 SERRA MALL,,0.0,0.0,h: Higher Education,"8900: ENERGY, DEPARTMENT OF",,311668
686d2a2dda946eec5ce86978aad9ef5c,Science,UNIVERSITY OF PENNSYLVANIA INC,PHILADELPHIA,Philadelphia,191046205,06: State controlled institution of higher education,B: Continuation (funding in succeeding budget period which stemmed from prior agreement to fund amount of the current action),"8900: ENERGY, DEPARTMENT OF",245000.0,0.0,245000.0,2010-06-25,2005-09-07,2014-09-14,PENNSYLVANIA,PHILADELPHIA,191046205,"ENERGY, DEPARTMENT OF",MODULAR DESIGNED PROTEIN CONSTRUCTIONS FOR SOLAR GENERATED H2 FROM WATER,3451 WALNUT ST,,0.0,0.0,h: Higher Education,"8900: ENERGY, DEPARTMENT OF",,311727
bdbf918d42d1bd5da6b0c7e8f176d07f,Federal-aid Highways,OHIO DEPARTMENT OF TRANSPORTATION,COLUMBUS,FRANKLIN,432231102,00: State government,A: New assistance action,6925: FEDERAL HIGHWAY ADMINISTRATION,199469.0,49867.0,249336.0,2010-03-17,2010-03-17,2011-03-17,OHIO,All Cities,43607,FEDERAL HIGHWAY ADMINISTRATION,LUC IR 280 3.75 VGCS Lighting  This research field demonstration project will evaluate solar energy alternatives,TRANSPORTATION  OHIO DEPARTMENT OF,1980 W BROAD ST,0.0,0.0,g: Government,"6900: TRANSPORTATION, DEPARTMENT OF",,311855
b638ad9d6e25fc459cb769fb6ba1ed61,Energy Efficiency and Renewable Energy,"SOLIANT ENERGY, INC.",PASADENA,Los Angeles,911070000,23: Small business,"C: Revision (any change in Federal Government's financial obligation or contingent liability in existing assistance transaction amount of the change in funding; or any change in Recipient Name, Recipient Address, Project Period or Project Scope)","8900: ENERGY, DEPARTMENT OF",850000.0,0.0,850000.0,2010-08-12,2007-07-31,2010-08-31,CALIFORNIA,PASADENA,911070000,"ENERGY, DEPARTMENT OF",CONCENTRATING SOLAR PANELS: BRINGING THE HIGHEST POWER AND LOWEST COST TO THE ROOFTOP,717 S MYRTLE AVE,,0.0,0.0,f: For-Profit Organization,"8900: ENERGY, DEPARTMENT OF",,312531
b6138adedf85dda886bf2e25a5244799,Energy Supply and Conservation,PUERTO RICO  COMMONWEALTH OF,SAN JUAN,SAN JUAN,009066600,00: State government,D: Funding adjustment to completed project,"8900: ENERGY, DEPARTMENT OF",-60000.0,0.0,-60000.0,2010-08-04,2002-09-09,2008-09-30,PUERTO RICO,SAN JUAN,009066600,"ENERGY, DEPARTMENT OF",SEP SPECIAL PROJECT; THE PUERTO RICO SOLAR SCHOOL AND PILOT PROJECT,Centro Gubernamental,,0.0,0.0,g: Government,"8900: ENERGY, DEPARTMENT OF",,312659
49e9f3f64029d8c3a2850bd5b01e46a7,"Research, Development, Test and Evaluation, Air Force",UNIVERSITATEA POLITEHNICA BUCU,BUCHAREST,,060042000,25: All other,A: New assistance action,5700: DEPT OF THE AIR FORCE,30000.0,0.0,0.0,2010-06-16,2010-06-16,2011-06-15,ROMANIA,,000000000,DEPT OF THE AIR FORCE,"TAS::57 3600::TAS ""DOPING  IONIC CONDUCTIVITY AND PHOTOTHERMAL STABILITY OF FUNCTIONALIZED DNA FOR SOLAR ENERGY CONVERSION AND ELECTROCHROMIC APPLICA",313,,0.0,0.0,o: Other,9700: DEPT OF DEFENSE,ROU,315389
30ae77124bba90e019a15e4738ce66d8,Renewable Energy Program Account,BLAIRSVILLE SOLAR  LLC,ALBANY,Dougherty,317212148,23: Small business,A: New assistance action,12E4: RURAL BUSINESS COOPERATIVE SERVICE,375000.0,0.0,0.0,2010-09-30,2010-09-29,2010-09-29,GEORGIA,BLAIRSVILLE,30512,RURAL BUSINESS COOPERATIVE SERVICE,Renewable Energy Grants,2116 CUMBERLAND LANE,,0.0,0.0,f: For-Profit Organization,"1200: AGRICULTURE, DEPARTMENT OF",USA,320807
27736d12488c7aa27d93b9ef464eee9b,Energy Efficiency and Renewable Energy,RFCUNY - CITY COLLEGE,NEW YORK,New York,100310000,06: State controlled institution of higher education,"C: Revision (any change in Federal Government's financial obligation or contingent liability in existing assistance transaction amount of the change in funding; or any change in Recipient Name, Recipient Address, Project Period or Project Scope)","8900: ENERGY, DEPARTMENT OF",50000.0,0.0,50000.0,2010-06-30,2008-09-22,2013-01-31,NEW YORK,NEW YORK,100310000,"ENERGY, DEPARTMENT OF",A NOVEL STORAGE METHOD FOR CONCENTRATING SOLAR POWER PLANTS ALLOWING OPERATION AT HIGH TEMPERATURE,CONVENT AVE & 138TH ST,,0.0,0.0,h: Higher Education,"8900: ENERGY, DEPARTMENT OF",,326349
2d65bfb4ae2925a5aa2e3596181fe983,"Energy Efficiency and Renewable Energy, Recovery Act","MILWAUKEE, CITY OF",MILWAUKEE,MILWAUKEE,532023515,02: City or township government,A: New assistance action,"8900: ENERGY, DEPARTMENT OF",660543.0,1585363.0,2245906.0,2010-01-07,2010-01-07,2011-12-31,WISCONSIN,MILWAUKEE,532256100,"ENERGY, DEPARTMENT OF",TAS::89 0331::TAS RECOVERY    RECOVERY ACT: MILWAUKEE SHINES FOR A SUSTAINABLE SOLAR ECONOMY,200 E Wells St,,0.0,0.0,g: Government,"8900: ENERGY, DEPARTMENT OF",,326679
af3103ab0ceba2711394a1923ba5b1f3,"Energy Efficiency and Renewable Energy, Recovery Act","SAINT PAUL, CITY OF",ST. PAUL,RAMSEY,551021681,02: City or township government,"C: Revision (any change in Federal Government's financial obligation or contingent liability in existing assistance transaction amount of the change in funding; or any change in Recipient Name, Recipient Address, Project Period or Project Scope)","8900: ENERGY, DEPARTMENT OF",0.0,2245527.0,2245527.0,2010-04-22,2010-01-11,2011-12-31,MINNESOTA,ST. PAUL,551010125,"ENERGY, DEPARTMENT OF","TAS::89 0331::TAS RECOVERY    RECOVERY ACT: MINNEAPOLIS, SAINT PAUL SOLAR DISTRICT",15 W KELLOG BLVD STE 390,,0.0,0.0,g: Government,"8900: ENERGY, DEPARTMENT OF",,326683
b41192cd0a9b2044bfd5da0b5f263a5c,Energy Efficiency and Renewable Energy,SOLEXANT CORP.,SAN JOSE,SANTA CLARA,951310000,23: Small business,"C: Revision (any change in Federal Government's financial obligation or contingent liability in existing assistance transaction amount of the change in funding; or any change in Recipient Name, Recipient Address, Project Period or Project Scope)","8900: ENERGY, DEPARTMENT OF",222499.0,0.0,222499.0,2010-06-08,2008-03-27,2011-01-31,CALIFORNIA,SAN JOSE,951310000,"ENERGY, DEPARTMENT OF",HIGH EFFICIENCY QUANTUM DOT SOLAR CELLS BASED ON MULTIPLE EXITON GENERATION,2329 ZANKER RD,,0.0,0.0,f: For-Profit Organization,"8900: ENERGY, DEPARTMENT OF",,330219
2840725469df591aff3a2f9493109204,Federal-aid Highways,OHIO DEPARTMENT OF TRANSPORTATION,COLUMBUS,FRANKLIN,43223,00: State government,B: Continuation (funding in succeeding budget period which stemmed from prior agreement to fund amount of the current action),6925: FEDERAL HIGHWAY ADMINISTRATION,950000.0,-950000.0,0.0,2010-03-05,2010-03-05,,Ohio,LUCAS,43607,FEDERAL HIGHWAY ADMINISTRATION,"LUC IR 280 3.75 VGCS Lighting, This research field demonstration project will evaluate solar energy alternatives",25 SOUTH FRONT STREET,,0.0,0.0,g: Government,"6900: TRANSPORTATION, DEPARTMENT OF",,330351
ca530aa1f7d39fbd561bab6c2ecc1b5b,Renewable Energy Program Account,1-STEP SOLAR  LLC,WARD,Boulder,804819507,23: Small business,"C: Revision (any change in Federal Government's financial obligation or contingent liability in existing assistance transaction amount of the change in funding; or any change in Recipient Name, Recipient Address, Project Period or Project Scope)",12E4: RURAL BUSINESS COOPERATIVE SERVICE,-489.0,0.0,0.0,2010-08-11,2010-08-11,2010-08-11,COLORADO,WARD,80481,RURAL BUSINESS COOPERATIVE SERVICE,Renewable Energy Grants,244 BRAMER ROAD,,0.0,0.0,f: For-Profit Organization,"1200: AGRICULTURE, DEPARTMENT OF",USA,334386
0daeb891bf834a03aeadc8251b4a85d9,Science,"TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA, T",PHILADELPHIA,Philadelphia,191046205,06: State controlled institution of higher education,"C: Revision (any change in Federal Government's financial obligation or contingent liability in existing assistance transaction amount of the change in funding; or any change in Recipient Name, Recipient Address, Project Period or Project Scope)","8900: ENERGY, DEPARTMENT OF",250000.0,0.0,250000.0,2010-09-03,2007-08-24,2013-08-14,PENNSYLVANIA,PHILADELPHIA,191046205,"ENERGY, DEPARTMENT OF",SEMICONDUCTOR FERROELECTRICS AND SURFACE NANOMATERIALS FOR HIGHLY EFFICIENT SOLAR HDYROGEN PRODUCTION,3451 WALNUT ST,,0.0,0.0,h: Higher Education,"8900: ENERGY, DEPARTMENT OF",,334597
ec9799a4489f56c95d1e11db457ac622,Science,UNIVERSITY OF WYOMING,LARAMIE,Albany,820712000,06: State controlled institution of higher education,A: New assistance action,"8900: ENERGY, DEPARTMENT OF",1933926.0,0.0,1933926.0,2010-09-03,2010-09-03,2015-08-14,WYOMING,LARAMIE,820702649,"ENERGY, DEPARTMENT OF",TAS::89 0222::TAS; NEW; WYOMING DOE EPSCOR: QUANTUM DOT SENSITIZED SOLAR CELLS BASED ON TERNARY METAL OXIDE NANOWIRES; PI - THOMAS R. PARISH,1000 E UNIVERSITY AVE DEPARTMENT 34,,0.0,0.0,h: Higher Education,"8900: ENERGY, DEPARTMENT OF",,335930
2c413c26277edc55b4d01e775a76f365,Research and Related Activities,UNIVERSITY OF CALIFORNIA  SANTA CRUZ,Santa Cruz,SANTA CRUZ,950644107,06: State controlled institution of higher education,A: New assistance action,4900: NATIONAL SCIENCE FOUNDATION,141066.0,0.0,0.0,2010-06-17,2010-07-01,2011-06-30,California,Santa Cruz,950644107,NATIONAL SCIENCE FOUNDATION,Nanostructured Copper Sulfide Alloys for Solar Energy Conversion,1156 High Street,,0.0,0.0,h: Higher Education,4900: NATIONAL SCIENCE FOUNDATION,USA,336194
defd6588b411a0c9248b54170f6b7c00,Energy Efficiency and Renewable Energy,SOLAR TURBINES INCORPORATED,SAN DIEGO,San Diego,921865376,22: Profit organization,B: Continuation (funding in succeeding budget period which stemmed from prior agreement to fund amount of the current action),"8900: ENERGY, DEPARTMENT OF",100000.0,0.0,100000.0,2010-03-10,2009-01-21,2013-07-31,CALIFORNIA,SAN DIEGO,921865376,"ENERGY, DEPARTMENT OF","LOW NOX (NITROGEN OXIDES) MEDIUM SIZED INDUSTRIAL GAS TURBINE OPERATING ON HYDROGEN-RICH RENEWABLE & OPPORTUNITY FUELS, AMENDMENT 005 TO DE-FC26-09NT",2200 PACIFIC HWY,,0.0,0.0,f: For-Profit Organization,"8900: ENERGY, DEPARTMENT OF",,339597
f07a302894d97eb3e176b169e24385bb,"Science, Recovery Act",MAGNETIC DEVELOPMENT INC,MADISON,New Haven,064431939,23: Small business,A: New assistance action,"8900: ENERGY, DEPARTMENT OF",149964.0,0.0,149964.0,2010-02-05,2010-02-05,2010-06-06,CONNECTICUT,MADISON,064430001,"ENERGY, DEPARTMENT OF","TAS::89 0227::TAS RECOVERY; NEW PHASE I SBIR: RECOVERY ACT; TITLE: RECOVERY ACT - SOLAR, EJECTOR-BASED VCC AIR-CONDITIONER UTILIZING NATURAL REFRIGER",68 WINTERHILL RD,,0.0,0.0,f: For-Profit Organization,"8900: ENERGY, DEPARTMENT OF",,340516
63d60246ca52c9040de3fe6896611336,,Harvard School of Public Health,Boston,Suffolk,021156021,20: Private higher education,A: New assistance action,6800: ENVIRONMENTAL PROTECTION AGENCY,75000.0,0.0,75000.0,2010-07-08,2010-08-15,2012-08-14,Massachusetts,Suffolk,021156021,ENVIRONMENTAL PROTECTION AGENCY,The primary goal of this project is to develop a prototype solar cooker to provide clean energy for several rural communities in the Himalayas.,665 Huntington Ave,,0.0,0.0,h: Higher Education,6800: ENVIRONMENTAL PROTECTION AGENCY,USA,340994
ec3f2b6c93cf3955735ceab81bc265fb,,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,Hennepin,554552009,06: State controlled institution of higher education,B: Continuation (funding in succeeding budget period which stemmed from prior agreement to fund amount of the current action),8000: NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,133634.0,0.0,0.0,2010-03-01,2010-03-01,2012-03-24,MN,Minneapolis,554552009,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,THE SOLAR WIND IS THE MEDIUM THROUGH WHICH PARTICLE AND FIELD ENERGY IS TRANSMITTED TO THE EARTH AND POTENTIALLY HAZARDOUS SOLAR ENERGETIC PARTICLES,200 OAK ST SE,,0.0,0.0,h: Higher Education,8000: NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,USA,343159
d5a1851496691422f1a1f4431fde5e0a,Research and Related Activities,HARVARD COLLEGE  PRESIDENT & FELLOWS OF,Cambridge,MIDDLESEX,021383846,25: All other,B: Continuation (funding in succeeding budget period which stemmed from prior agreement to fund amount of the current action),4900: NATIONAL SCIENCE FOUNDATION,540000.0,0.0,0.0,2010-07-13,2009-08-15,2011-07-31,Massachusetts,Cambridge,021383846,NATIONAL SCIENCE FOUNDATION,SOLAR Optical Hyperdoping: Transforming Semiconductor Band Structure for Solar Energy Harvesting,1350 MASSACHUSETTS AVE,Holyoke Center Suite 600,0.0,0.0,o: Other,4900: NATIONAL SCIENCE FOUNDATION,USA,346149
b5633d28e77e44c4859253ba3f8490ff,Science,ARIZONA STATE UNIVERSITY,TEMPE,Maricopa,852873503,06: State controlled institution of higher education,A: New assistance action,"8900: ENERGY, DEPARTMENT OF",145000.0,0.0,145000.0,2010-09-20,2010-09-20,2013-07-14,ARIZONA,TEMPE,852800001,"ENERGY, DEPARTMENT OF",TAS::89 0222::TAS; ER46764; DEVELOPMENT AND APPLICATION OF IN SITU NANOCHARACTERIZATION TO PHOTOCATALYTIC MATERIALS FOR SOLAR FUEL GENERATION; PI- P.,660 S MILL AVE STE 312,,0.0,0.0,h: Higher Education,"8900: ENERGY, DEPARTMENT OF",,348790
184db7e42b6183f01b8a2fd5e9a456f7,"Energy Efficiency and Renewable Energy, Recovery Act",SALT LAKE COMMUNITY COLLEGE,SALT LAKE CITY,SALT LAKE,841233145,06: State controlled institution of higher education,"C: Revision (any change in Federal Government's financial obligation or contingent liability in existing assistance transaction amount of the change in funding; or any change in Recipient Name, Recipient Address, Project Period or Project Scope)","8900: ENERGY, DEPARTMENT OF",0.0,18000.0,18000.0,2010-04-28,2010-01-12,2011-06-30,UTAH,SALT LAKE CITY,841011000,"ENERGY, DEPARTMENT OF",TAS::89 0331::TAS RECOVERY    RECOVERY ACT: ROCKY MOUNTAIN SOLAR TRAINING CONSORTIUM,4600 S Redwood Rd,,0.0,0.0,h: Higher Education,"8900: ENERGY, DEPARTMENT OF",,350375
f2bbea4928548ba9e6ab66f2efe8cef3,"Science, Recovery Act","STRUCTURED MATERIALS INDUSTRIES, INC.",PISCATAWAY,MIDDLESEX,088543723,23: Small business,"C: Revision (any change in Federal Government's financial obligation or contingent liability in existing assistance transaction amount of the change in funding; or any change in Recipient Name, Recipient Address, Project Period or Project Scope)","8900: ENERGY, DEPARTMENT OF",150000.0,0.0,150000.0,2010-02-10,2010-02-10,2010-09-06,NEW JERSEY,PISCATAWAY,088541400,"ENERGY, DEPARTMENT OF",TAS::89 0227::TAS RECOVERY ACT ZNO/ZNS/P3HT CORE-SHELL HETEROSTRUCURE ORGANIC HYBRID SOLAR CELLS,201 Circle Dr N Ste 102,,0.0,0.0,f: For-Profit Organization,"8900: ENERGY, DEPARTMENT OF",,351536
825a0317187674c3360164fd1ef4f2bd,Science,THE RESEARCH FOUNDATION OF STATE UNIVERSITY O,STONY BROOK,Suffolk,117943362,12: Other nonprofit,B: Continuation (funding in succeeding budget period which stemmed from prior agreement to fund amount of the current action),"8900: ENERGY, DEPARTMENT OF",140000.0,0.0,140000.0,2010-09-13,2008-09-18,2014-08-31,NEW YORK,STONY BROOK,117943362,"ENERGY, DEPARTMENT OF",QUANTUM THEORY OF SEMICONDUCTOR PHOTO CATALYSIS AND SOLAR WATER SPLITTING,WEST 5510 FRK MEL LIB,,0.0,0.0,n: Non-Profit Organization,"8900: ENERGY, DEPARTMENT OF",,358433
e1415f615726eb9c28d52fba5324853b,Energy Efficiency and Renewable Energy,"ESSEX, COUNTY OF",NEWARK,Essex,071020000,01: County government,A: New assistance action,"8900: ENERGY, DEPARTMENT OF",951500.0,951500.0,1903000.0,2009-11-14,2009-11-14,2013-09-30,NEW JERSEY,NEWARK,071010001,"ENERGY, DEPARTMENT OF",SOLAR PANELS AND ENVIRONMENTAL EDUCATION,465 DR MARTIN LUTHER KING BLVD RM 5,,0.0,0.0,g: Government,"8900: ENERGY, DEPARTMENT OF",,358501
6e10be4a97cb729d359808ae80d38b81,Energy Efficiency and Renewable Energy,CLARK COUNTY SCHOOL DISTRICT,LAS VEGAS,Clark,891463406,05: Independent school district,"C: Revision (any change in Federal Government's financial obligation or contingent liability in existing assistance transaction amount of the change in funding; or any change in Recipient Name, Recipient Address, Project Period or Project Scope)","8900: ENERGY, DEPARTMENT OF",0.0,1078217.0,1078217.0,2010-09-20,2009-09-23,2013-03-31,NEVADA,LAS VEGAS,891010201,"ENERGY, DEPARTMENT OF","""SOLAR LIGHTING DEMONSTRATION PROJECT - CLARK HS""",5100 W SAHARA AVE,,0.0,0.0,g: ,"8900: ENERGY, DEPARTMENT OF",,359226
ab4fe6b9c8f5f6f741d57e4cdeb1b156,Energy Efficiency and Renewable Energy,"BOSTON, CITY OF",BOSTON,SUFFOLK,022010001,02: City or township government,A: New assistance action,"8900: ENERGY, DEPARTMENT OF",300000.0,150000.0,450000.0,2010-08-26,2010-08-26,2011-07-31,MASSACHUSETTS,BOSTON,021081000,"ENERGY, DEPARTMENT OF",TAS::89 0321::TAS    SOLAR COMPACTOR ENERGY EFFICIENCY,1 CITY HALL PLAZA RM M35,,0.0,0.0,g: Government,"8900: ENERGY, DEPARTMENT OF",,366551
8d6f53dc94bbe417f3d70355e13aef1d,Energy Efficiency and Renewable Energy,ROCHESTER INSTITUTE OF TECHNOLOGY,ROCHESTER,MONROE,146230000,20: Private higher education,B: Continuation (funding in succeeding budget period which stemmed from prior agreement to fund amount of the current action),"8900: ENERGY, DEPARTMENT OF",192881.0,132300.0,325181.0,2010-06-14,2008-04-10,2012-04-30,NEW YORK,ROCHESTER,146230000,"ENERGY, DEPARTMENT OF",HIGH EFFICIENCY NANOSTRUCTURED III-V PHOTOVOLTAICS FOR SOLAR CONCENTRATORS,1 LOMB MEMORIAL DR,,0.0,0.0,h: Higher Education,"8900: ENERGY, DEPARTMENT OF",,366583
f60248041365bc4919790fbba01b7b1e,Energy Efficiency and Renewable Energy,SOLAR ELECTRIC POWER ASSOCIATION,WASHINGTON,DISTRICT OF COLUMBIA,200361834,12: Other nonprofit,"C: Revision (any change in Federal Government's financial obligation or contingent liability in existing assistance transaction amount of the change in funding; or any change in Recipient Name, Recipient Address, Project Period or Project Scope)","8900: ENERGY, DEPARTMENT OF",147532.0,0.0,147532.0,2010-04-12,2007-07-24,2010-12-30,DISTRICT OF COLUMBIA,WASHINGTON,200360000,"ENERGY, DEPARTMENT OF",FACILITATING UTILITY USE AND INTEGRATION OF SOLAR ELECTRIC POWER,1341 Conn Ave NW Ste 5,,0.0,0.0,n: Non-Profit Organization,"8900: ENERGY, DEPARTMENT OF",,369966
9dcd14cf96ebc8c52987ca566ba09703,Science,OKLAHOMA STATE UNIVERSITY,STILLWATER,Payne,740781030,06: State controlled institution of higher education,D: Funding adjustment to completed project,8000: NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,-191939.0,0.0,0.0,2010-09-09,2010-09-09,2010-09-09,OK,Stillwater,740781030,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,A comprehensive understanding of the fundamental processes leading to energy release in solar flares  in particular the processes that lead to such c,402 WHITEHURST HALL,,0.0,0.0,h: Higher Education,8000: NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,USA,380710
61694bb5ebaef3210e7ead777173cacb,"Energy Efficiency and Renewable Energy, Recovery Act",CALIFORNIA COMMUNITY COLLEGES CHANCELORS OFFI,SACRAMENTO,Sacramento,958146539,00: State government,A: New assistance action,"8900: ENERGY, DEPARTMENT OF",975000.0,0.0,975000.0,2010-01-12,2010-01-12,2012-06-30,CALIFORNIA,SACRAMENTO,942030200,"ENERGY, DEPARTMENT OF",TAS::89 0331::TAS RECOVERY    RECOVERY ACT: CALIFORNIA PROVIDER OF SOLAR INSTRUCTOR TRAINING,1102 Q STREET,,0.0,0.0,g: Government,"8900: ENERGY, DEPARTMENT OF",,383102
bc6f46c9a1b677464884937d3a9de934,"Energy Efficiency and Renewable Energy, Recovery Act","XEROCOAT, INC.",REDWOOD CITY,SAN MATEO,940634745,23: Small business,"C: Revision (any change in Federal Government's financial obligation or contingent liability in existing assistance transaction amount of the change in funding; or any change in Recipient Name, Recipient Address, Project Period or Project Scope)","8900: ENERGY, DEPARTMENT OF",-582839.0,0.0,-582839.0,2010-08-11,2009-08-24,2011-07-31,CALIFORNIA,REDWOOD CITY,940610001,"ENERGY, DEPARTMENT OF",TAS::89 0331::TAS RECOVERY    RECOVERY ACT: A LOW COST SOLAR PV ANTI-REFLECTION COATING,250 Chesapeake Dr,,0.0,0.0,f: For-Profit Organization,"8900: ENERGY, DEPARTMENT OF",,384713
f0106f64962b4ac26ad30f77bd842fed,Energy Efficiency and Renewable Energy,"UNIVERSITY OF NEVADA, RENO",RENO,Washoe,895570325,06: State controlled institution of higher education,A: New assistance action,"8900: ENERGY, DEPARTMENT OF",1200000.0,300000.0,1500000.0,2010-09-20,2010-09-20,2014-09-17,NEVADA,RENO,895010005,"ENERGY, DEPARTMENT OF","TAS::89 0321::TAS    UNIVERSITY OF NEVADA, RENO - MASS EXCHANGER TECHNOLOGY FOR GEOTHERMAL AND SOLAR ENERGY SYSTEMS",1664 NORTH VIRGINIA ST MAIL STOP 32,,0.0,0.0,h: Higher Education,"8900: ENERGY, DEPARTMENT OF",,386480
2ec2667836280a0ef3a5f2fd594f61c4,"Energy Efficiency and Renewable Energy, Recovery Act",PYRAMID LAKE PAIUTE TRIBE,NIXON,WASHOE,894240256,11: Indian tribe,A: New assistance action,"8900: ENERGY, DEPARTMENT OF",58400.0,0.0,58400.0,2010-04-13,2010-04-13,2013-04-12,NEVADA,NIXON,894240001,"ENERGY, DEPARTMENT OF",TAS::89 0331::TAS RECOVERY    RECOVERY ACT: PYRAMID LAKE PAIUTE TRIBE SOLAR GENERATIONS PROJECT,208 CAPITOL HL,,0.0,0.0,g: Government,"8900: ENERGY, DEPARTMENT OF",,391243
aca222f957bc42b0322514aefe8b2989,Energy Efficiency and Renewable Energy,UNITED SOLAR OVONIC LLC,AUBURN HILLS,OAKLAND,483260000,22: Profit organization,"C: Revision (any change in Federal Government's financial obligation or contingent liability in existing assistance transaction amount of the change in funding; or any change in Recipient Name, Recipient Address, Project Period or Project Scope)","8900: ENERGY, DEPARTMENT OF",2000000.0,0.0,2000000.0,2010-03-02,2007-07-30,2012-02-29,MICHIGAN,AUBURN HILLS,483260000,"ENERGY, DEPARTMENT OF",LOW COST THIN FILM BUILDING-INTEGRATED PHOTOVOLTAICS SYSTEMS,3800 LAPEER RD,,0.0,0.0,f: For-Profit Organization,"8900: ENERGY, DEPARTMENT OF",,391245
3c36fd722c89a6de6f69d092eac0fd46,"Energy Efficiency and Renewable Energy, Recovery Act",EWIIAAPAAYP BAND OF KUMEYAAY INDIANS,ALPINE,SAN DIEGO,919011620,11: Indian tribe,A: New assistance action,"8900: ENERGY, DEPARTMENT OF",25000.0,0.0,25000.0,2009-11-24,2009-11-24,2012-11-23,CALIFORNIA,ALPINE,919011100,"ENERGY, DEPARTMENT OF",TAS::89 0331::TAS RECOVERY    RECOVERY ACT: HYBRID WIND SOLAR POWER GENERATION PROJECT,4054 WILLOWS RD,,0.0,0.0,g: Government,"8900: ENERGY, DEPARTMENT OF",,391257
